                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                 1.3854,                0.90448,                 1.5518,                0.87146,                0.69661,                0.80481,                0.47028,                 1.4568,                0.89758,                 1.6036,              0.0013268,              0.0013268,              0.0013268
                     36,                 1.3955,                0.89284,                 1.5506,                0.86286,                0.74547,                0.81248,                0.47047,                 1.4653,                0.87066,                 1.6131,               0.001307,               0.001307,               0.001307
                     37,                  1.377,                0.88998,                 1.5374,                0.86947,                0.71552,                0.81012,                0.47047,                 1.4692,                0.85747,                  1.616,              0.0012872,              0.0012872,              0.0012872
                     38,                 1.3573,                0.87201,                 1.5297,                0.85946,                0.74389,                0.81447,                0.48014,                 1.4452,                0.83291,                 1.6073,              0.0012674,              0.0012674,              0.0012674
                     39,                 1.3502,                0.86336,                 1.5307,                0.85796,                0.72104,                0.79835,                0.46594,                 1.4792,                0.89431,                 1.6137,              0.0012476,              0.0012476,              0.0012476
                     40,                  1.343,                0.85519,                 1.5126,                0.85079,                0.70093,                 0.7928,                0.46443,                 1.4743,                0.85428,                 1.6482,              0.0012278,              0.0012278,              0.0012278
                     41,                 1.3414,                0.85365,                 1.5094,                0.82936,                 0.7305,                0.81088,                0.47862,                 1.4447,                0.81637,                 1.6108,               0.001208,               0.001208,               0.001208
                     42,                 1.3142,                  0.825,                  1.493,                0.83299,                0.73759,                0.80548,                0.46898,                 1.4704,                0.84887,                 1.6258,              0.0011882,              0.0011882,              0.0011882
                     43,                 1.3348,                0.84547,                 1.5028,                  0.827,                0.72324,                0.79282,                0.46198,                 1.4996,                0.85934,                 1.6633,              0.0011684,              0.0011684,              0.0011684
                     44,                 1.3133,                0.82127,                 1.4807,                0.86028,                0.74718,                0.82506,                0.47277,                 1.4947,                0.82464,                  1.657,              0.0011486,              0.0011486,              0.0011486
                     45,                 1.2847,                0.80225,                 1.4675,                0.85433,                0.74626,                0.81413,                 0.4712,                 1.4655,                0.83709,                  1.636,              0.0011288,              0.0011288,              0.0011288
                     46,                 1.2888,                0.79733,                  1.474,                  0.868,                0.74621,                0.82494,                 0.4735,                 1.4811,                0.84412,                 1.6387,               0.001109,               0.001109,               0.001109
                     47,                 1.2691,                0.78882,                 1.4487,                0.88208,                0.74074,                0.82196,                 0.4654,                 1.4959,                 0.8256,                 1.6603,              0.0010892,              0.0010892,              0.0010892
                     48,                 1.2788,                 0.7951,                 1.4615,                0.85515,                 0.7502,                0.82689,                0.47777,                 1.4696,                0.81802,                 1.6289,              0.0010694,              0.0010694,              0.0010694
                     49,                 1.2571,                0.77444,                 1.4312,                0.87548,                0.73838,                0.81748,                0.48672,                 1.4576,                 0.8102,                 1.6248,              0.0010496,              0.0010496,              0.0010496
                     50,                  1.274,                0.78979,                 1.4494,                0.85446,                0.74783,                0.81849,                0.47561,                 1.4857,                0.81671,                 1.6512,              0.0010298,              0.0010298,              0.0010298
                     51,                 1.2548,                0.76899,                 1.4263,                  0.857,                0.73759,                0.81026,                0.46944,                 1.4882,                0.82468,                 1.6562,                0.00101,                0.00101,                0.00101
                     52,                 1.2412,                0.75632,                 1.4187,                0.85021,                0.71868,                0.80602,                0.46875,                 1.4661,                0.81658,                 1.6191,              0.0009902,              0.0009902,              0.0009902
